Ministro da Infraestrutura;Brasília;16/10/2020 - 10:50;Rio de Janeiro (Santos Dumont);16/10/2020 - 12:20;Serviço;14;
Comandante do Exército;Brasília;16/10/2020 - 09:30;Guaratinguetá;16/10/2020 - 10:55;Serviço;14;
Ministro da Defesa;Rio de Janeiro (Santos Dumont);17/10/2020 - 14:30;Brasília;17/10/2020 - 16:10;Serviço;14;
Ministro do Desenvolvimento Regional;Brasília;16/10/2020 - 07:15;Petrolina;16/10/2020 - 08:50;Serviço;14;
Ministro do Desenvolvimento Regional;Petrolina;16/10/2020 - 10:05;Recife;16/10/2020 - 11:15;Serviço;14;
Ministro do Desenvolvimento Regional;Recife;16/10/2020 - 15:10;Fortaleza;16/10/2020 - 16:15;Serviço;14;
Ministro do Desenvolvimento Regional;Fortaleza;17/10/2020 - 09:10;Petrolina;17/10/2020 - 10:15;Serviço;14;
Ministro do Desenvolvimento Regional;Petrolina;17/10/2020 - 10:45;Brasília;17/10/2020 - 12:25;Serviço;14;
Comandante do Exército;Guaratinguetá;17/10/2020 - 15:35;Brasília;17/10/2020 - 17:00;Serviço;14;
Presidente do Congresso Nacional;Macapá;18/10/2020 - 18:10;Brasília;18/10/2020 - 20:55;Segurança/Serviço;20;
Presidente da Câmara dos Deputados;Rio de Janeiro (Santos Dumont);18/10/2020 - 16:45;Brasília;18/10/2020 - 18:20;Serviço;12;
Presidente do Supremo Tribunal Federal;Rio de Janeiro (Santos Dumont);19/10/2020 - 16:30;Brasília;19/10/2020 - 18:05;Segurança/Serviço;4;
Ministro da Cidadania;Brasília;19/10/2020 - 06:20;Porto Velho;19/10/2020 - 08:10;Serviço;12;
Ministro da Cidadania;Porto Velho;19/10/2020 - 10:35;Rio Branco;19/10/2020 - 10:30;Serviço;12;
Ministro da Cidadania;Rio Branco;19/10/2020 - 13:00;Brasília;19/10/2020 - 18:00;Serviço;12;
Comandante da Marinha;Rio de Janeiro (Santos Dumont);19/10/2020 - 08:10;Brasília;19/10/2020 - 09:45;Serviço;6;
Comandante da Marinha;Brasília;20/10/2020 - 09:25;São Paulo (Congonhas);20/10/2020 - 10:55;Serviço;6;
Comandante da Aeronáutica;Brasília;20/10/2020 - 10:30;Rio de Janeiro (Santos Dumont);20/10/2020 - 12:05;Serviço;10;
Comandante da Aeronáutica;Rio de Janeiro (Santos Dumont);20/10/2020 - 18:30;Brasília;20/10/2020 - 20:05;Serviço;15;
Ministro da Ciência,  Tecnologia e Inovação;Guarulhos;22/10/2020 - 13:40;Brasília;22/10/2020 - 15:00;Serviço;9;
Presidente do Congresso Nacional;Brasília;23/10/2020 - 12:30;Macapá;23/10/2020 - 15:00;Serviço/Segurança;14;
Presidente da Câmara dos Deputados;Brasília;23/10/2020 - 08:40;São Paulo (Congonhas);23/10/2020 - 10:05;Serviço;5;
Presidente do Supremo Tribunal Federal;Brasília;23/10/2020 - 17:10;Rio de Janeiro (Santos Dumont);23/10/2020 - 18:40;Serviço/Segurança;4;
Ministro da Ciência,  Tecnologia e Inovação;Brasília;23/10/2020 - 19:55;Rio de Janeiro (Galeão);23/10/2020 - 21:15;Serviço;8;
Presidente da Câmara dos Deputados;São Paulo (Congonhas);24/10/2020 - 12:30;Brasília;24/10/2020 - 13:50;Serviço;6;
Ministro da Ciência,  Tecnologia e Inovação;Rio de Janeiro (Galeão);24/10/2020 - 17:35;Brasília;24/10/2020 - 19:10;Serviço;8;
Presidente do Supremo Tribunal Federal;Rio de Janeiro (Santos Dumont);26/10/2020 - 17:10;Brasília;26/10/2020 - 18:40;Serviço/Segurança;4;VOO COMPARTILHADO COM O MINISTRO DA EDUCAÇÃO
Ministro da Educação;Rio de Janeiro (Santos Dumont);26/10/2020 - 17:10;Brasília;26/10/2020 - 18:40;Serviço;2;VOO COMPARTILHADO COM O PRESIDENTE DO SUPREMO TRIBUNAL FEDERAL
Ministro da Defesa;Brasília;26/10/2020 - 08:00;Belo Horizonte (Confins);26/10/2020 - 09:00;Serviço;14;
Ministro da Defesa;Belo Horizonte (Confins);26/10/2020 - 15:55;Brasília;26/10/2020 - 16:55;Serviço;14;
Ministro da Infraestrutura;Brasília;26/10/2020 - 07:30;Porto Alegre;26/10/2020 - 10:10;Serviço;20;VOO COMPARTILHADO COM A MINISTRA DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS 
