QUALIFICAÇÃO;NOME;PORTARIA;DATA
Primeiro-Sargento QSS SAD;Fernando Nogueira da Silva;6/SCGC;08/01/2018
Primeiro-Tenente QOEA;Fernando Nuno Valverde;116/SCC;20/01/1984
Suboficial QSS BMA;Fernando Otero Caamaño;107/SC;25/02/2009
Segundo-Sargento QSS SGS;Fernando Paula de Figueiredo;130/SCGC;03/02/2014
Suboficial QSS BMB;Fernando Pereira Bento;113/SC;22/02/2001
Primeiro-Sargento QSS BCO;Fernando Pio Alves;58/SC;14/02/2012
Suboficial QSS BEI;Fernando Poletto;141/SC;19/02/2002
Suboficial BMA ;Fernando Ribeiro;80/SC;26/02/2008
Segundo-Sargento QSS SAD;Fernando Ricardo Pereira Nunes;6/SCGC;08/01/2018
Suboficial BMA;Fernando Roberto Dupke;81/SC;07/02/2011
Primeiro-Sargento QSS BCO;Fernando Rodrigues da Cunha;29/SCGC;29/01/2016
Suboficial QSS SML;Fernando Rodrigues de Araújo;161/SC;21/02/2003
Suboficial SAI;Fernando Rosa de Oliveira;81/SC;07/02/2011
Primeiro-Sargento QSS SEL;Fernando Santos dos Anjos;6/SCGC;08/01/2018
Segundo-Sargento QSS BEV;Fernando Sena Braga de Lima;110/SCC;28/01/1980
Taifeiro-Mor QTA TAR;Fernando Siqueira Moreira;113/SC;22/02/2001
Senhor;Fernando Sporleder;80/SC;26/02/2008
Segundo-Sargento QSS BMA;Fernando Strohschein Maschke;141/SC;19/02/2002
Suboficial QSS BCT;Fernando Torres Chalegre;1172/SCC;15/12/1987
Senhor;Fernando Torres Rodrigues;106/SC;21/02/2007
Suboficial QSS BSP;Fernando Vasconcelos Coe;113/SCC;28/02/2000
Taifeiro de Primeira Classe QTA TCO;Fernando Vilar;051/SCC;26/02/1993
Suboficial QSS BMA;Fernando Villas Boas de Oliveira;051/SCC;26/02/1993
Suboficial QSS SAD;Fidélis Fontenella;1057/SCC;20/12/1985
Senhor;Filéas Mendes;047/SCC;20/01/1981
Subtenente de Material Bélico;Fileto José Barroso de Melo;80/SC;26/02/2008
Senhora;Filomena de Miranda Castro Ramos;100/SCC;20/02/1997
Senhora;Filomena Maria Vasconcelos Cardoso;160/SCC;16/03/1994
Suboficial QSS SOB;Filomeno Ramos Lutif;1057/SCC;20/12/1985
Taifeiro-Mor QTA TAR;Firmiano Barreto Rezende;048/SCC;18/01/1996
Suboficial QSS BMA;Firmino Teixeira;092/SCC;20/01/1982
Senhor;Fito de Castro Araujo;182/SCGC;18/02/2015
Subtenente de Saúde;Flamber Tormem Cancella;2/SCGC;06/01/2020
Primeiro-Sargento QSS SEF;Flavia Cotta de Souza;130/SCGC;03/02/2014
Segundo-Sargento QSS SAD;Flávia de Freitas Nascimento;130/SCGC;03/02/2014
Terceiro-Sargento QSCON TES;Flavia Maria De Oliveira Paparella;1.659/SCGC;21/12/2016
Segundo-Sargento QSS SGS;Flaviano Medice Braga;107/SC;25/02/2009
Suboficial QSS BET;Flavio Alberto Candido;58/SC;14/02/2012
Suboficial QSS BMA;Flávio Antonio Marques Garcia;182/SCGC;18/02/2015
Senhor;Flávio Augusto Guerreiro;048/SCC;18/01/1996
Suboficial QSS BMA;Flavio Batista Lobato Barros;2/SCGC;06/01/2020
Primeiro-Sargento QSS BCO;Flávio Cavadas de Albuquerque;161/SC;21/02/2003
Segundo-Sargento QSS SAD;Flávio Chena Rolon Júnior;1.659/SCGC;21/12/2016
Suboficial QSS SAD;Flávio Christino Kunz;193/SCC;20/02/1995
Suboficial QSS SEM;Flávio Cornélio Duarte;870/SCC;20/12/1991
Primeiro-Sargento QSS BET;Flavio Cristiano Da Silva;1.659/SCGC;21/12/2016
Primeiro-Sargento QSS SAD;Flavio da Silva Dumas;204/SC;22/02/2005
Senhor;Flávio das Neves;092/SCC;20/01/1982
Suboficial QSS BMA;Flávio de Andrade;90/SCC;22/02/1999
Segundo-Sargento QSS BCO;Flavio de Carvalho Candido;29/SCGC;29/01/2016
Suboficial QSS BMT;Flávio de Souza;1813/SCC;20/12/1984
Suboficial BMA;Flávio de Souza Martino;81/SC;07/02/2011
Primeiro-Sargento QSS BSP;Flavio Donato Caneschi;6/SCGC;08/01/2018
Subtenente de Cavalaria;Flavio dos Santos Raupp;106/SC;21/02/2007
Primeiro-Sargento QSS SAD;Flavio Eduardo do Nascimento;29/SCGC;29/01/2016
Segundo-Sargento de Infantaria;Flavio Fernandes Vieira;106/SC;21/02/2007
Primeiro-Sargento QSS BMT;Flavio Ferreira Alves;2/SCGC;06/01/2020
Subtenente de Infantaria;Flávio Ferreira Barbosa;6/SCGC;08/01/2018
Terceiro-Sargento QSS SDE;Flavio Ferreira dos Santos;106/SC;21/02/2007
Segundo-Sargento SAD;Flávio Francisco Martins;107/SC;25/02/2010
Suboficial QSS BMT;Flavio Giro de Oliveira;6/SCGC;08/01/2018
Primeiro-Sargento QSS BMB;Flavio Higino Coutinho;10/SCGC;10/01/2019
Primeiro-Sargento QSS SAD;Flávio Horta;160/SCC;16/03/1994
Suboficial BMA;Flávio José Batista Figueirôa;81/SC;07/02/2011
Suboficial QSS BMA;Flavio José Cortes;106/SC;21/02/2007
Suboficial QSS BSP;Flávio José do Nascimento Monsores;107/SC;25/02/2009
Terceiro-Sargento QSS BMA;Flávio José Pina Ximenes;113/SC;22/02/2001
Suboficial BCO;Flavio José Pinto;80/SC;26/02/2008
Segundo-Sargento QSS BMT;Flavio Lacerda Torres;1.659/SCGC;21/12/2016
Primeiro-Sargento SEM;Flávio Lanes Silva Rodrigues;107/SC;25/02/2010
Suboficial QSS SAD;Flavio Linhares de Medeiros;130/SCGC;03/02/2014
Terceiro-Sargento QESA BEP;Flavio Lino Salles Da Costa Filho;1.659/SCGC;21/12/2016
Senhor;Flávio Lopes de Brito;048/SCC;18/01/1996
Primeiro-Sargento QSS SGS;Flavio Lopes dos Santos;130/SCGC;03/02/2014
Suboficial QSS BCO;Flavio Luiz Castilho Soares;161/SC;21/02/2003
Terceiro-Sargento SAD;Flávio Luiz da Silva;81/SC;07/02/2011
Suboficial QSS SAD;Flavio Luiz de Moura Abreu;107/SC;25/02/2009
Suboficial QSS SOB;Flavio Mariano Soares da Silva;6/SCGC;08/01/2018
Cabo QCB SGS;Flávio Mendes da Silva;113/SC;22/02/2001
Suboficial QSS SAD;Flávio Monteiro;931/SCC;12/12/1989
Suboficial QSS BET;Flávio Monteiro Fernandes;193/SCC;20/02/1995
Cabo QCB BSP;Flavio Nunes Burgues;29/SCGC;29/01/2016
Capitão;Flavio Nunes Sobreira;870/SCC;20/12/1991
Suboficial QSS SEF;Flávio Padilha;160/SCC;16/03/1994
Subtenente de Artilharia;Flavio Pereira do Nascimento;189/SC;07/02/2013
Segundo-Sargento QSS BET;Flávio Pikana Lemos;841/SCC;01/12/1988
Segundo-Sargento QSS BMA;Flávio Queiroz Santos;100/SCC;20/02/1997
Suboficial QSS BET;Flávio Quiuji Toyama;98/SCC;18/02/1998
Terceiro-Sargento TCO;Flávio Ribeiro da Silva;81/SC;07/02/2011
Suboficial QSS SAD;Flávio Roberto Pereira Gomes;160/SCC;16/03/1994
Suboficial QSS BMA;Flávio Rodrigues Consoli;204/SC;22/02/2005
Primeiro-Sargento QSS BET;Flávio Rodrigues de Souza;100/SCC;20/02/1997
Suboficial QSS SAD;Flavio Romulo do Nascimento;107/SC;25/02/2009
Suboficial QSS BSP;Flávio Sá Freire do Carmo;2/SCGC;06/01/2020
Cabo QCB SAD;Flávio Sérgio Trindade;113/SC;22/02/2001
Suboficial QSS BMA;Flávio Tadeu Pereira de Oliveira;141/SC;19/02/2002
Terceiro-Sargento QESA SGS;Flavio Toledo dos Santos;130/SCGC;03/02/2014
Suboficial QSS BSP;Flávio Vanderlei Castro Pinto;113/SC;22/02/2001
Senhora;Fleuriz Marques Ferreira da Silva;130/SCGC;03/02/2014
Suboficial QSS SGS;Florduardo Emílio Costa;116/SCC;20/01/1984
Terceiro-Sargento QESA BMA;Florêncio Flores Siqueira Hochmuller Filho;161/SC;21/02/2003
Primeiro-Sargento QSS BCT;Floriano de Oliveira Maia;968-A/SCC;14/12/1990
Doutora;Florisbela Maria Bittencourt Pires;086/SCC;20/01/1983
Terceiro-Sargento QC (AL);Florisberto Nunes Garcia;047/SCC;20/01/1981
Suboficial QSS SEL;Florisvaldo Xavier dos Santos;113/SCC;28/02/2000
Primeiro-Sargento SAD;Forlan Almeida dos Santos;107/SC;25/02/2010
Suboficial QSS BCO;Fradique de Olveira Correa Filho;051/SCC;26/02/1993
Senhora;Francelina Monteiro de Oliveira Camargo;81/SC;07/02/2011
Primeiro-Sargento QSS SMU;Francicero Claudio Santos da Silva;182/SCGC;18/02/2015
Primeiro-Sargento QSS BEI;Francieli Estefani Robaert Neves da Silva;6/SCGC;08/01/2018
Senhor;Francimar Leão Dias;81/SC;07/02/2011
Primeiro-Sargento QSS SAD;Francimar Nascimento da Matta;204/SC;22/02/2005
Senhora;Francimeire Guagliard Silva;193/SCC;20/02/1995
Suboficial SEL;Francinaldo da Cunha e Silva;81/SC;07/02/2011
Primeiro-Sargento QSS BET;Francinelson de Lima;051/SCC;26/02/1993
Suboficial QSS BMA;Francionil Alves do Amaral;116/SCC;20/01/1984
Capitão;Francisberto Antônio Monteiro da Costa;047/SCC;20/01/1981
Senhora;Francisca Alves de Jesus;047/SCC;20/01/1981
Senhora;Francisca Benícia Sales Pinto;100/SCC;20/02/1997
Senhora;Francisca de Souza França;107/SC;25/02/2010
Senhora;Francisca Elione de Souza;247/SC;06/03/2006
Primeiro-Sargento QSS SEF;Francisca Gracilene De Oliveira;1.659/SCGC;21/12/2016
Suboficial QSS SEL;Francisco Afonso de Sales;086/SCC;20/01/1983
Primeiro-Sargento BMT;Francisco Afonso Santos Paixão;81/SC;07/02/2011
Suboficial QSS BET;Francisco Ailton Galvão;106/SC;21/02/2007
Terceiro-Sargento QESA SEL;Francisco Airton de Souza;100/SCC;20/02/1997
Suboficial QSS BMA;Francisco Alexandre Falcão Leal;870/SCC;20/12/1991
Capitão;Francisco Almir de Oliveira;092/SCC;20/01/1982
Segundo-Sargento QSS SAD;Francisco Alverne de Oliveira;193/SCC;20/02/1995
Senhor;Francisco Alves da Silva;1172/SCC;15/12/1987
Suboficial QSS BEP;Francisco Alves de Araújo;092/SCC;20/01/1982
Primeiro-Sargento QSS SAD;Francisco Alves Pereira;091/SCC;20/01/1980
Suboficial QSS BMA;Francisco Alves Ximenes;80/SC;26/02/2008
Segundo-Sargento QSS SGS;Francisco Amilton Morais Barros;6/SCGC;08/01/2018
Suboficial SEF;Francisco Anchieta Coelho Lima;107/SC;25/02/2010
Segundo-Sargento QSS SAD;Francisco Andre Galdino da Silva;6/SCGC;08/01/2018
Suboficial QSS BMA;Francisco Antônio Bastos Martins;247/SC;06/03/2006
Primeiro-Sargento QSS SEL;Francisco Antonio Costa Lima Junior;130/SCGC;03/02/2014
Suboficial QSS BET;Francisco Antônio da Silva Salles;931/SCC;12/12/1989
Senhor;Francisco Antonio de Almeida;182/SCGC;18/02/2015
Taifeiro-Mor QTA TAR;Francisco Antônio dos Santos;048/SCC;18/01/1996
Suboficial QSS BET;Francisco Antônio Falcão Leal;160/SCC;16/03/1994
Suboficial BEI;Francisco Antonio Goes Martins;107/SC;25/02/2010
Suboficial QSS BMA;Francisco Antonio Ramos Siqueira;247/SC;06/03/2006
Suboficial QSS BMA;Francisco Antônio Rocha Mariano;106/SC;21/02/2007
Taifeiro de Primeira Classe QTA TVA;Francisco Araújo Pereira;1172/SCC;15/12/1987
Senhor;Francisco Araújo Ramirez;047/SCC;20/01/1981
Suboficial QSS BMA;Francisco Araújo Soares;870/SCC;20/12/1991
Capitão QOEA SVE ;Francisco Arnaldo Ferreira de Meneses;051/SCC;26/02/1993
Suboficial SEL;Francisco Assis Rodrigues Rebouças;80/SC;26/02/2008
Suboficial QSS SGS;Francisco Augusto Noia de Lopez;182/SCGC;18/02/2015
Terceiro-Sargento SGS;Francisco Azevedo Borges;81/SC;07/02/2011
Suboficial QSS BMA;Francisco Balaguer;193/SCC;20/02/1995
Suboficial QSS SGS;Francisco Bandeira Leite Filho;086/SCC;20/01/1983
Suboficial QSS SMU;Francisco Barroso Silva;051/SCC;26/02/1993
Suboficial;Francisco Bartolomeu da Guarda;051/SCC;26/02/1993
Taifeiro-Mor QTA TCO;Francisco Basílio;091/SCC;20/01/1980
Cabo QCB SAD;Francisco Batista Fernandes Sobrinho;160/SCC;16/03/1994
Suboficial QSS STP;Francisco Benigno da Silva;202/SC;18/02/2004
Segundo-Sargento QTA TAR;Francisco Biancamano Junior;107/SC;25/02/2009
Terceiro-Sargento QSS ;Francisco Bibiano Silva Barros;247/SC;06/03/2006
Senhor;Francisco Borges Ágape;107/SC;25/02/2009
Terceiro-Sargento SEM;Francisco Braz Rodrigues;107/SC;25/02/2010
Suboficial QSS BMA;Francisco Cabral de Vasconcelos;092/SCC;20/01/1982
Senhor;Francisco Caetano Lopes;091/SCC;20/01/1980
Suboficial QSS SAD;Francisco Caetano Pisani Domiciano;182/SCGC;18/02/2015
Senhor;Francisco Canindé da Silva Bôa;113/SC;22/02/2001
Suboficial QSS BEV;Francisco Caninde de Carvalho;141/SC;19/02/2002
Taifeiro-Mor QTA TAR;Francisco Canindé de Souza I;051/SCC;26/02/1993
Suboficial QSS BMA;Francisco Carlos Appel de Vargas;204/SC;22/02/2005
Suboficial QSS BMA;Francisco Carlos Barros Ribeiro;161/SC;21/02/2003
Segundo-Sargento SAD;Francisco Carlos Bezerra Miranda;107/SC;25/02/2010
Primeiro-Sargento QSS BSP;Francisco Carlos Cabral;100/SCC;20/02/1997
Suboficial QSS BET;Francisco Carlos Carvalho Mendonça;98/SCC;18/02/1998
Suboficial QSS SDE;Francisco Carlos Coradini;968-A/SCC;14/12/1990
Suboficial QSS SMU;Francisco Carlos da Mota Ribeiro;051/SCC;26/02/1993
Suboficial QSS BMB;Francisco Carlos da Silva Molina;100/SCC;20/02/1997
Primeiro-Sargento QSS BET;Francisco Carlos Daumas;90/SCC;22/02/1999
Primeiro-Sargento QSS SAD;Francisco Carlos de Azevedo Machado;161/SC;21/02/2003
Suboficial QSS BSP;Francisco Carlos de Melo Freitas;968-A/SCC;14/12/1990
Senhor;Francisco Carlos de Oliveira;130/SCGC;03/02/2014
Suboficial QSS SEL;Francisco Carlos de Oliveira Listo;100/SCC;20/02/1997
Terceiro-Sargento QESA BMA;Francisco Carlos de Souza;161/SC;21/02/2003
Senhor;Francisco Carlos dos Santos;113/SCC;28/02/2000
Suboficial QSS SEF;Francisco Carlos Flausino Gonçalves;113/SCC;28/02/2000
Suboficial QSS BET;Francisco Carlos Frazão Nunes;193/SCC;20/02/1995
Suboficial SGS;Francisco Carlos Gomes Costa;80/SC;26/02/2008
Suboficial QSS BMA;Francisco Carlos Henrique;204/SC;22/02/2005
Senhor;Francisco Carlos José Soares;6/SCGC;08/01/2018
Suboficial QSS SAD;Francisco Carlos Lattari;1194/SCC;15/12/1986
Cabo QCB SGS;Francisco Carlos Leite Barbosa;141/SC;19/02/2002
Suboficial QSS BMA;Francisco Carlos Marques;141/SC;19/02/2002
Suboficial QSS BMA;Francisco Carlos Nascimento;106/SC;21/02/2007
Terceiro-Sargento;Francisco Carlos Nicolau de Souza;81/SC;07/02/2011
Terceiro-Sargento BSP;Francisco Carlos Portela das Chagas;107/SC;25/02/2010
Cabo QCB SEF;Francisco Carlos Rezende;113/SC;22/02/2001
Suboficial QSS BMA;Francisco Carlos Ribeiro de Moraes;161/SC;21/02/2003
Senhor;Francisco Carvalho Sobrinho;841/SCC;01/12/1988
Suboficial QSS SOB;Francisco Cavalcanti Braga;160/SCC;16/03/1994
Primeiro-Sargento QSS SAD;Francisco Cazé de Oliveira;202/SC;18/02/2004
Suboficial QSS BCO;Francisco Célio do Nascimento Silva;98/SCC;18/02/1998
Suboficial BEI;Francisco Celio Gabriel Delecrode;81/SC;07/02/2011
Suboficial QSS BMB;Francisco César Melo da Silva;90/SCC;22/02/1999
Suboficial SAD;Francisco Cesario Filho;80/SC;26/02/2008
Cabo QCB SEL;Francisco Cláudio Cacemiro;161/SC;21/02/2003
Suboficial QSS BET;Francisco Cláudio Ferreira Lopes;161/SC;21/02/2003
Suboficial QSS BEI;Francisco Claudio Medeiros Junior;189/SC;07/02/2013
Terceiro-Sargento QCB SGS;Francisco Cláudio Morais de Abreu;193/SCC;20/02/1995
Primeiro-Sargento QSS SAD;Francisco Company de Souza;116/SCC;20/01/1984
Suboficial QSS BEV;Francisco Costa e Silva Filho;160/SCC;16/03/1994
Senhor;Francisco Coutinho Júnior;1172/SCC;15/12/1987
Terceiro-Sargento QTA TAR;Francisco da Silva Rodrigues;130/SCGC;03/02/2014
Taifeiro-Mor QTA TAR;Francisco Dalton Pinto;98/SCC;18/02/1998
Segundo-Sargento QSS SAD;Francisco das Chagas Alencar;107/SC;25/02/2009
Cabo QCB BEP;Francisco das Chagas Candeiro;047/SCC;20/01/1981
Senhor;Francisco das Chagas de Amorim Cavalcanti;189/SC;07/02/2013
Primeiro-Tenente QOEA;Francisco das Chagas Falcão Leal;051/SCC;26/02/1993
Suboficial;Francisco das Chagas Feitoza Filho;130/SCGC;03/02/2014
Cabo QCB SAD;Francisco das Chagas Fernandes;98/SCC;18/02/1998
Segundo-Sargento QSS SAD;Francisco das Chagas Ferreira;100/SCC;20/02/1997
Suboficial QSS BEI;Francisco das Chagas Linhares de Vasconcelos;202/SC;18/02/2004
Terceiro-Sargento QC (ME);Francisco das Chagas Melo;086/SCC;20/01/1983
Taifeiro-Mor QTA TAR;Francisco das Chagas Mesquita Café;047/SCC;20/01/1981
Taifeiro-Mor QTA TAR;Francisco das Chagas Pereira;051/SCC;26/02/1993
Primeiro-Sargento QSS BCO;Francisco das Chagas Rocha Santos;107/SC;25/02/2009
Suboficial QSS SAD;Francisco das Chagas Santos Sobrinho;051/SCC;26/02/1993
Suboficial QSS BMA;Francisco das Chagas Veras;100/SCC;20/02/1997
Suboficial QSS SGS;Francisco de Alencar Grangeiro;841/SCC;01/12/1988
Senhor;Francisco de Assis Antunes Valentin;204/SC;22/02/2005
Terceiro-Sargento QESA;Francisco de Assis Barbosa;870/SCC;20/12/1991
Suboficial QSS SEM;Francisco de Assis Brasil Muniz;113/SC;22/02/2001
Primeiro-Sargento QSS SMU;Francisco de Assis Cunha de Sousa;2/SCGC;06/01/2020
Primeiro-Sargento QSS BEV;Francisco de Assis da Cunha e Silva;100/SCC;20/02/1997
Suboficial QSS SMU;Francisco de Assis da Silva;202/SC;18/02/2004
Suboficial QSS SAI;Francisco de Assis da Silva Valente;58/SC;14/02/2012
Suboficial QSS SOB;Francisco de Assis de França;051/SCC;26/02/1993
Primeiro-Sargento QSS BEP;Francisco de Assis de Meneses;113/SC;22/02/2001
Terceiro-Sargento QSS BMA;Francisco de Assis de Sousa Araújo;113/SCC;28/02/2000
Senhor;Francisco de Assis de Sousa Braga;2/SCGC;06/01/2020
Suboficial BEP;Francisco de Assis do Nascimento;81/SC;07/02/2011
Suboficial QSS SGS;Francisco de Assis Gonçalves de Almeida;051/SCC;26/02/1993
Suboficial QSS SAD;Francisco de Assis Holanda Monteiro;048/SCC;18/01/1996
Primeiro-Tenente QOEA;Francisco de Assis Lima da Silva;116/SCC;20/01/1984
Cabo QCB;Francisco de Assis Malheiros;968-A/SCC;14/12/1990
Suboficial QSS BET;Francisco de Assis Marinho da Costa;051/SCC;26/02/1993
Terceiro-Sargento QSS SDE;Francisco de Assis Morais;968-A/SCC;14/12/1990
Suboficial QSS BCO;Francisco de Assis Moreira Marques;968-A/SCC;14/12/1990
Suboficial QSS BCT;Francisco de Assis Norberto;113/SCC;28/02/2000
Capitão;Francisco de Assis Oliveira;100/SCC;20/02/1997
Suboficial QSS SAD;Francisco de Assis Oliveira;202/SC;18/02/2004
Primeiro-Sargento BMA;Francisco de Assis Ramos Barcelos Filho;80/SC;26/02/2008
Primeiro-Sargento SAD;Francisco de Assis Rodrigues de Almeida;81/SC;07/02/2011
Suboficial QSS BSP;Francisco De Assis Rola Abril;1.659/SCGC;21/12/2016
Segundo-Sargento (ES);Francisco de Assis Saraiva de Oliveira;202/SC;18/02/2004
Taifeiro de Primeira Classe QTA TAR;Francisco de Assis Soares;90/SCC;22/02/1999
Segundo-Sargento RM1 (FN-IF);Francisco de Assis Soares ;29/SCGC;29/01/2016
Cabo QCB BEP;Francisco de Assis Souza;048/SCC;18/01/1996
Taifeiro de Primeira Classe QTA TAR;Francisco de Assis Tavares da Costa;968-A/SCC;14/12/1990
Taifeiro-Mor QTA TVA;Francisco de Assis Valadares;931/SCC;12/12/1989
Suboficial QSS BEI;Francisco de Caninde Nunes;051/SCC;26/02/1993
Capitão QOEA GDS ;Francisco de Mesquita Araújo;100/SCC;20/02/1997
Suboficial;Francisco de Oliveira Cruz;130/SCGC;03/02/2014
Suboficial QSS BEI;Francisco de Paula Alves de Paiva;047/SCC;20/01/1981
Suboficial QSS BSP;Francisco de Paula Bezerra de Souza;931/SCC;12/12/1989
Segundo-Sargento QSS BSP;Francisco de Paula Campos;90/SCC;22/02/1999
Suboficial QSS SGS;Francisco de Paula Ferreira da Silva;091/SCC;20/01/1980
Terceiro-Sargento QESA SAD;Francisco de Paula Rufino;048/SCC;18/01/1996
Suboficial SAD;Francisco de Sales Melo Macedo;81/SC;07/02/2011
Terceiro-Sargento QTA TAR;Francisco de Sales Valentim;161/SC;21/02/2003
Senhor;Francisco de Santana Medrado;968-A/SCC;14/12/1990
Suboficial QSS BCT;Francisco de Souza;113/SC;22/02/2001
Primeiro-Sargento QSS BMA;Francisco de Souza Leão;968-A/SCC;14/12/1990
Senhor;Francisco dos Santos;091/SCC;20/01/1980
Suboficial QSS BEI;Francisco dos Santos;841/SCC;01/12/1988
Suboficial QSS BMB;Francisco Edilson Gomes Braga;107/SC;25/02/2009
Senhor;Francisco Edmur Maia Rabelo;091/SCC;20/01/1980
Suboficial QSS BCO;Francisco Edson Carlos;98/SCC;18/02/1998
Segundo-Sargento QSS SAD;Francisco Edson Dantas Xavier;58/SC;14/02/2012
Suboficial QSS SOB;Francisco Edvaldo Azevedo da Silva;247/SC;06/03/2006
Terceiro-Sargento QESA SAD;Francisco Edvandro Moreira Barros;048/SCC;18/01/1996
Terceiro-Sargento QESA SAD;Francisco Elion Cocentino Barreto;870/SCC;20/12/1991
Suboficial QSS SPV;Francisco Elisandro da Silva Torquato;2/SCGC;06/01/2020
Senhor;Francisco Elísio Machado;193/SCC;20/02/1995
Suboficial (MA-SB);Francisco Elmo Vieira;10/SCGC;10/01/2019
Primeiro-Sargento QSS BCO;Francisco Emerson De Almeida Silva;1.659/SCGC;21/12/2016
Suboficial QSS BMA;Francisco Emilson Dias de Castro;048/SCC;18/01/1996
Primeiro-Sargento QSS BMA;Francisco Enéas Braga;931/SCC;12/12/1989
Senhor;Francisco Enoque Neto de Oliveira;2/SCGC;06/01/2020
Suboficial ;Francisco Erandas da Silva;81/SC;07/02/2011
Suboficial QSS BMA;Francisco Erasmo Batista;968-A/SCC;14/12/1990
Suboficial BCO;Francisco Eridimar de Oliveira Ferreira;107/SC;25/02/2010
Taifeiro-Mor QTA TAR;Francisco Erivaldo Baiama do Carmo;092/SCC;20/01/1982
Primeiro-Sargento QSS SEL;Francisco Erlane De Souza;1.659/SCGC;21/12/2016
Primeiro-Sargento QSS SAD;Francisco Ernaldo Alves Pereira;189/SC;07/02/2013
Suboficial QSS SML;Francisco Eunilson Alves de Lima;90/SCC;22/02/1999
Suboficial QSS BMT;Francisco Evandro Silva de Santanna;113/SC;22/02/2001
Cabo QCB BCO;Francisco Fabiano Brito;100/SCC;20/02/1997
Segundo-Sargento QSS BEP;Francisco Famildo Cortez;1813/SCC;20/12/1984
Terceiro-Sargento QESA SGS;Francisco Faustino Dantas;161/SC;21/02/2003
Segundo-Sargento TAR;Francisco Feitosa Oliveira Filho;107/SC;25/02/2010
Suboficial QSS SOB;Francisco Fernandes Barbosa;161/SC;21/02/2003
Suboficial QSS BMA;Francisco Fernandes da Silva;051/SCC;26/02/1993
Senhor;Francisco Ferreira da Silva;086/SCC;20/01/1983
Suboficial QSS SAD;Francisco Ferreira de Carvalho;092/SCC;20/01/1982
Primeiro-Sargento QSS SAD;Francisco Ferreira de Lacerda;202/SC;18/02/2004
Suboficial QSS BET;Francisco Ferreira de Morais;086/SCC;20/01/1983
Suboficial QSS BCT;Francisco Ferreira dos Santos;1194/SCC;15/12/1986
Primeiro-Sargento QSS SEF;Francisco Figueiredo;110/SCC;28/01/1980
Primeiro-Sargento QSS STO;Francisco Filho Paiva Lopes;2/SCGC;06/01/2020
Senhor;Francisco Firmino Teixeira;051/SCC;26/02/1993
Suboficial QSS BMA;Francisco Florindo de Souza Neto;113/SCC;28/02/2000
Primeiro-Sargento QSS SMU;Francisco George Cruz Lima;2/SCGC;06/01/2020
Suboficial;Francisco Gilvan Feitosa Bonfim;161/SC;21/02/2003
Suboficial (ES);Francisco Glauter Pinheiro Marques;1.659/SCGC;21/12/2016
Primeiro-Sargento QSS BET;Francisco Glaydson Oliveira Sombra;2/SCGC;06/01/2020
Cabo QCB SEM;Francisco Gomes Dantas;113/SC;22/02/2001
Suboficial QSS SAD;Francisco Gomes de Araújo;1172/SCC;15/12/1987
Terceiro-Sargento QC (ME);Francisco Gomes Palheta;091/SCC;20/01/1980
Suboficial QSS SEL;Francisco Gonçalves dos Santos;204/SC;22/02/2005
Suboficial QSS BET;Francisco Guiraldo Silva;189/SC;07/02/2013
Suboficial QSS SGS ;Francisco Haroldo dos Santos;100/SCC;20/02/1997
Segundo-Sargento QSS SGS;Francisco Heleno Duarte de Sousa Filho;29/SCGC;29/01/2016
Suboficial QSS BMA;Francisco Hélio Barreto de Oliveira;100/SCC;20/02/1997
Primeiro-Sargento QSS SEL;Francisco Hermes Sobreira;968-A/SCC;14/12/1990
Suboficial QSS BMA;Francisco Humberto Franck;092/SCC;20/01/1982
Senhor;Francisco Inácio;160/SCC;16/03/1994
Primeiro-Sargento QSS SAD;Francisco Izaias de Paiva;107/SC;25/02/2009
Suboficial QSS SAD;Francisco Jari da Silva;113/SC;22/02/2001
Suboficial QSS SMU;Francisco Jeam Carlos;10/SCGC;10/01/2019
